age,attrition,businesstravel,dailyrate,department,education,educationfield,employeecount,employeenumber,distancefromhome(miles),environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
43,no,travel_frequently,1032.49,,3,life sciences,1,388,27,3,female,129.06,3,3,manufacturing director,1,married,8339.32,21682.23,8,y,no,11,3.0,3,parttime,1,18.0,1,3.0,8,,0,1,,1980,100071.84,,,no
39,yes,travel_frequently,1582.77,research & development,3,life sciences,1,389,2,1,male,197.85,3,4,healthcare representative,4,,12783.92,33238.2,7,y,no,11,3.0,4,fulltime,3,21.0,4,3.0,18,,11,5,12783.92,1984,153407.07,healthcare representative  -  research & development,,no
40,no,travel_rarely,1973.98,,3,,1,390,14,3,male,246.75,2,5,research director,3,,15943.72,41453.67,1,y,no,14,,1,fulltime,0,11.359610274579271,2,3.0,20,,4,9,,1983,191324.62,,,yes
29,no,travel_rarely,556.26,,1,medical,1,391,8,2,male,69.53,2,2,manufacturing director,4,married,4492.84,11681.39,1,y,no,15,3.0,3,parttime,1,10.0,2,2.0,10,,1,2,4492.84,1994,,,,yes
40,no,,1392.75,,4,,1,392,32,2,female,174.09,3,3,research director,3,,11249.17,29247.83,9,y,no,17,3.0,3,fulltime,0,20.0,3,2.0,18,,2,13,11249.17,1983,134990.0,,,no
26,no,travel_rarely,290.04,,4,,1,393,3,1,male,36.25,4,1,laboratory technician,4,,2342.59,6090.75,1,y,no,22,4.0,2,parttime,1,8.0,2,3.0,8,,0,7,2342.59,1997,28111.13,,,yes
35,no,travel_rarely,1032.49,,3,,1,394,2,3,male,129.06,2,3,manufacturing director,2,divorced,8339.32,21682.23,2,y,no,18,3.0,2,parttime,1,15.0,2,4.0,7,,6,4,8339.32,1988,,,,yes
53,no,,1973.98,research & development,2,medical,1,395,7,4,female,246.75,3,5,manager,3,divorced,15943.72,41453.67,3,y,no,18,3.0,2,fulltime,1,26.0,6,3.0,7,,4,7,15943.72,1970,191324.62,manager  -  research & development,,no
35,no,,556.26,,4,life sciences,1,396,17,3,male,69.53,3,2,sales executive,1,,4492.84,11681.39,3,y,no,15,3.0,4,parttime,3,15.0,2,3.0,7,,1,7,,1988,53914.11,,,yes
33,no,,556.26,,3,medical,1,397,25,2,female,69.53,3,2,sales executive,3,,4492.84,11681.39,1,y,no,12,3.0,1,parttime,1,11.359610274579271,3,2.0,10,,0,1,4492.84,1990,53914.11,,,yes
36,no,,290.04,research & development,4,life sciences,1,398,6,3,male,36.25,1,1,laboratory technician,3,divorced,2342.59,6090.75,1,y,no,14,3.0,3,parttime,1,11.359610274579271,4,3.0,7,,1,7,,1987,28111.13,laboratory technician  -  research & development,,yes
30,no,travel_rarely,360.18,,4,life sciences,1,399,7,3,male,45.02,3,2,laboratory technician,3,divorced,2909.17,7563.83,1,y,no,13,,1,parttime,3,11.359610274579271,4,2.0,10,,8,9,2909.17,1993,34910.0,,,yes
60,no,,538.57,,4,,1,400,29,2,male,67.32,4,2,sales executive,4,divorced,4350.0,11310.0,0,y,no,18,3.0,2,parttime,1,12.0,3,3.0,11,,1,9,4350.0,1963,,,,yes
32,no,,556.26,,2,life sciences,1,401,2,4,female,69.53,3,2,research scientist,3,single,4492.84,11681.39,4,y,yes,14,3.0,4,parttime,0,10.0,2,3.0,8,,0,7,,1991,53914.11,,,no
36,no,,1057.75,,3,technical degree,1,402,1,3,female,132.22,1,3,manufacturing director,1,divorced,8543.33,22212.67,2,y,yes,21,4.0,3,fulltime,1,17.0,2,3.0,7,,7,7,8543.33,1987,102520.0,,,yes
27,no,travel_rarely,290.04,,3,,1,403,14,1,male,36.25,3,1,research scientist,1,,2342.59,6090.75,1,y,no,14,3.0,4,parttime,2,11.359610274579271,3,2.0,9,,6,8,2342.59,1996,,,,yes
43,no,,2036.67,research & development,3,life sciences,1,404,3,3,male,254.58,1,5,research director,4,,16450.0,42770.0,3,y,no,14,3.0,2,fulltime,1,11.359610274579271,2,3.0,8,,0,7,16450.0,1980,197400.0,research director  -  research & development,,yes
29,no,travel_rarely,1582.77,,3,,1,405,1,4,female,197.85,2,4,research director,4,divorced,12783.92,33238.2,3,y,no,14,3.0,2,fulltime,2,9.0,2,2.0,7,,1,7,,1994,153407.07,,,yes
59,no,,1032.49,,4,,1,406,24,2,male,129.06,3,3,manufacturing director,4,single,8339.32,21682.23,6,y,no,12,3.0,4,parttime,0,11.359610274579271,6,2.0,9,,5,4,8339.32,1964,100071.84,,,no
43,no,travel_rarely,1032.49,,4,marketing,1,407,4,4,female,129.06,2,3,sales executive,4,single,8339.32,21682.23,3,y,no,14,3.0,4,parttime,0,23.0,3,4.0,21,,15,17,8339.32,1980,100071.84,,,yes
44,yes,travel_rarely,1032.49,,3,medical,1,408,15,1,female,129.06,3,3,healthcare representative,4,married,8339.32,21682.23,1,y,no,11,3.0,4,parttime,1,11.359610274579271,2,3.0,10,,0,5,8339.32,1979,100071.84,,,yes
29,yes,,290.04,research & development,3,technical degree,1,409,7,2,female,36.25,3,1,laboratory technician,3,divorced,2342.59,6090.75,3,y,yes,13,3.0,1,parttime,2,10.0,2,3.0,7,,7,7,2342.59,1994,,laboratory technician  -  research & development,,yes
32,no,travel_rarely,640.61,,3,,1,410,8,3,male,80.08,4,2,sales executive,4,married,5174.17,13452.83,1,y,no,15,3.0,3,fulltime,2,11.359610274579271,4,4.0,10,,0,8,5174.17,1991,62090.0,,,no
36,no,travel_rarely,731.92,,4,technical degree,1,411,10,4,female,91.49,3,3,healthcare representative,3,married,5911.67,15370.33,3,y,no,12,3.0,1,parttime,0,11.359610274579271,0,3.0,7,,1,7,,1987,70940.0,,,yes
52,yes,,1032.49,sales,3,,1,412,5,2,male,129.06,3,3,sales executive,2,single,8339.32,21682.23,9,y,yes,19,3.0,3,parttime,0,11.359610274579271,2,2.0,8,,7,7,8339.32,1971,100071.84,sales executive  -  sales,,yes
39,no,travel_rarely,467.79,,2,,1,413,33,1,male,58.47,3,2,manufacturing director,3,single,3778.33,9823.67,0,y,no,11,3.0,1,parttime,0,11.359610274579271,6,3.0,8,,1,7,3778.33,1984,45340.0,,,yes
34,no,,876.98,,3,,1,414,9,4,male,109.62,3,3,healthcare representative,4,,7083.33,18416.67,0,y,no,11,,4,parttime,1,10.0,0,2.0,9,,1,6,7083.33,1989,85000.0,,,yes
38,no,,556.26,,2,life sciences,1,415,2,2,female,69.53,3,2,sales executive,1,,4492.84,11681.39,3,y,no,15,3.0,4,parttime,1,11.0,3,3.0,7,,1,7,,1985,53914.11,,,yes
36,no,travel_frequently,478.63,sales,3,marketing,1,416,12,1,female,59.83,4,2,sales executive,1,married,3865.83,10051.17,2,y,no,16,3.0,4,parttime,1,11.359610274579271,2,2.0,15,,6,13,3865.83,1987,46390.0,sales executive  -  sales,,yes
35,no,,553.33,,3,,1,417,1,4,female,69.17,2,2,laboratory technician,4,,4469.17,11619.83,0,y,no,12,3.0,2,parttime,1,10.0,0,3.0,9,,0,0,4469.17,1988,53630.0,,,no
55,yes,,1582.77,,4,,1,418,13,1,male,197.85,4,4,sales executive,3,,12783.92,33238.2,6,y,no,17,3.0,3,fulltime,0,11.359610274579271,2,2.0,19,,3,8,12783.92,1968,153407.07,,,yes
34,no,,556.26,,3,,1,419,29,2,male,69.53,3,2,laboratory technician,3,,4492.84,11681.39,4,y,no,13,3.0,1,parttime,2,10.0,1,3.0,8,,7,7,4492.84,1989,53914.11,,,no
43,no,,421.06,,3,medical,1,420,6,1,female,52.63,2,2,research scientist,3,single,3400.83,8842.17,1,y,yes,14,3.0,1,parttime,0,20.0,3,1.0,20,,1,8,3400.83,1980,40810.0,,,no
42,no,travel_rarely,1582.77,,3,human resources,1,421,10,3,female,197.85,3,4,manager,1,married,12783.92,33238.2,0,y,no,14,3.0,3,fulltime,1,21.0,5,3.0,20,,0,9,12783.92,1981,153407.07,,,no
26,no,travel_rarely,369.16,,3,,1,422,7,3,male,46.14,4,1,laboratory technician,1,single,2981.67,7752.33,0,y,no,12,3.0,4,fulltime,0,8.0,2,3.0,7,,0,7,,1997,35780.0,,,yes
29,yes,,1032.49,,1,other,1,423,14,3,female,129.06,3,3,healthcare representative,4,single,8339.32,21682.23,0,y,yes,12,3.0,1,parttime,0,11.359610274579271,1,3.0,8,,7,7,8339.32,1994,100071.84,,,yes
54,no,,1787.81,research & development,3,,1,424,1,4,female,223.48,3,4,research director,4,,14440.0,37544.0,6,y,no,19,3.0,4,fulltime,0,29.0,3,2.0,20,,12,7,,1969,173280.0,research director  -  research & development,,no
55,no,,1582.77,,4,,1,425,1,2,male,197.85,4,4,research director,4,divorced,12783.92,33238.2,2,y,no,13,3.0,4,fulltime,2,31.0,4,4.0,7,,0,0,12783.92,1968,153407.07,,,yes
40,no,non-travel,556.26,,4,other,1,426,9,3,male,69.53,3,2,laboratory technician,3,,4492.84,11681.39,3,y,no,11,3.0,3,parttime,2,11.0,2,3.0,8,,0,7,4492.84,1983,53914.11,,,yes
31,no,,1113.56,,2,,1,427,8,1,male,139.2,3,3,sales executive,4,divorced,8994.17,23384.83,1,y,no,18,,1,fulltime,1,13.0,5,3.0,13,,9,9,8994.17,1992,107930.0,,,yes
46,yes,,1032.49,,3,marketing,1,428,9,1,male,129.06,3,3,sales executive,4,divorced,8339.32,21682.23,4,y,no,11,3.0,1,parttime,1,28.0,1,4.0,7,,4,3,8339.32,1977,,,,yes
45,no,travel_rarely,1119.55,,3,medical,1,429,20,2,male,139.94,1,3,healthcare representative,1,,9042.5,23510.5,2,y,yes,18,3.0,2,fulltime,1,11.359610274579271,2,3.0,7,,0,7,9042.5,1978,108510.0,,,no
49,no,travel_rarely,1079.83,,4,life sciences,1,430,7,3,male,134.98,3,3,healthcare representative,2,divorced,8721.67,22676.33,3,y,no,14,3.0,2,fulltime,2,29.0,3,3.0,8,,0,7,,1974,104660.0,,,no
29,no,travel_rarely,556.26,,3,,1,431,19,3,male,69.53,2,2,sales executive,3,,4492.84,11681.39,1,y,no,14,3.0,3,parttime,2,10.0,3,3.0,10,,0,4,4492.84,1994,53914.11,,,yes
29,yes,,243.7,,4,technical degree,1,432,1,1,male,30.46,2,1,research scientist,1,single,1968.33,5117.67,6,y,no,13,3.0,3,parttime,0,11.359610274579271,2,1.0,9,,0,7,,1994,23620.0,,,yes
29,no,,556.26,,1,other,1,433,8,3,female,69.53,1,2,healthcare representative,1,,4492.84,11681.39,3,y,no,13,3.0,3,parttime,1,9.0,3,3.0,7,,0,7,,1994,53914.11,,,yes
40,no,travel_rarely,1582.77,human resources,2,,1,434,6,3,male,197.85,3,4,manager,4,single,12783.92,33238.2,1,y,yes,21,4.0,4,fulltime,0,21.0,2,3.0,21,,7,7,12783.92,1983,153407.07,manager  -  human resources,,yes
48,no,,664.34,sales,4,life sciences,1,435,16,3,female,83.04,3,2,sales executive,3,divorced,5365.83,13951.17,8,y,no,14,3.0,3,fulltime,1,18.0,2,3.0,8,,7,7,,1975,64390.0,sales executive  -  sales,,yes
53,yes,,1032.49,,5,,1,436,2,3,female,129.06,2,3,manufacturing director,4,married,8339.32,21682.23,0,y,no,16,3.0,2,parttime,1,11.359610274579271,4,3.0,33,,1,9,,1970,100071.84,,,yes
44,no,,1973.98,,3,medical,1,437,7,2,female,246.75,3,5,research director,4,,15943.72,41453.67,0,y,yes,14,,4,parttime,1,11.359610274579271,4,2.0,22,,1,10,,1979,191324.62,,,no
45,no,,595.21,,5,,1,438,5,3,female,74.4,1,2,laboratory technician,1,,4807.5,12499.5,1,y,no,14,3.0,1,fulltime,0,10.0,3,3.0,10,,1,4,,1978,57690.0,,,no
45,no,non-travel,452.42,,3,marketing,1,439,26,1,male,56.55,2,2,sales executive,1,,3654.17,9500.83,1,y,no,15,,1,parttime,1,10.0,2,3.0,10,,4,5,3654.17,1978,,,,no
34,no,travel_frequently,556.26,,4,,1,440,10,3,male,69.53,4,2,manufacturing director,4,,4492.84,11681.39,1,y,no,13,3.0,1,parttime,1,9.0,3,3.0,9,,7,2,4492.84,1989,53914.11,,,yes
39,no,,556.26,research & development,5,medical,1,441,10,2,male,69.53,3,2,manufacturing director,1,,4492.84,11681.39,2,y,no,13,3.0,4,parttime,3,11.359610274579271,3,3.0,7,,7,7,4492.84,1984,,manufacturing director  -  research & development,,no
27,no,,419.51,research & development,3,,1,442,36,3,male,52.44,2,1,laboratory technician,1,divorced,3388.33,8809.67,1,y,no,11,3.0,1,fulltime,2,7.0,3,3.0,7,,0,7,3388.33,1996,40660.0,laboratory technician  -  research & development,,yes
45,no,travel_rarely,556.26,,2,,1,443,2,4,female,69.53,2,2,manufacturing director,4,divorced,4492.84,11681.39,1,y,no,19,3.0,1,parttime,2,10.0,3,3.0,10,,3,9,4492.84,1978,,,,yes
44,no,,556.26,,5,,1,444,1,1,male,69.53,3,2,human resources,4,married,4492.84,11681.39,4,y,yes,11,3.0,3,parttime,0,14.0,3,3.0,10,,0,2,4492.84,1979,,,,yes
25,no,,537.13,,1,life sciences,1,445,2,4,male,67.14,4,2,manufacturing director,3,divorced,4338.33,11279.67,1,y,no,17,3.0,3,parttime,2,7.0,6,3.0,7,,0,7,4338.33,1998,52060.0,,,no
49,no,,1582.77,,3,,1,446,1,3,male,197.85,3,4,manager,3,single,12783.92,33238.2,4,y,no,14,3.0,1,fulltime,0,23.0,2,3.0,8,,0,0,12783.92,1974,153407.07,,,yes
48,yes,travel_frequently,273.93,,2,,1,447,7,4,female,34.24,3,1,sales representative,3,,2212.5,5752.5,2,y,no,11,,3,parttime,2,19.0,3,3.0,9,,7,7,2212.5,1975,,,,no
26,no,,265.16,,3,medical,1,448,7,4,male,33.14,3,1,laboratory technician,4,,2141.67,5568.33,1,y,no,20,4.0,3,parttime,0,7.0,5,3.0,7,,5,7,2141.67,1997,25700.0,,,yes
44,no,travel_rarely,1032.49,,3,life sciences,1,449,2,3,female,129.06,4,3,healthcare representative,4,,8339.32,21682.23,1,y,no,19,,2,parttime,1,11.359610274579271,2,3.0,8,,6,7,8339.32,1979,100071.84,,,yes
36,no,,464.49,,4,,1,450,2,3,female,58.06,3,2,sales representative,4,single,3751.67,9754.33,3,y,no,15,,3,parttime,0,17.0,2,2.0,13,,6,7,3751.67,1987,45020.0,,,yes
46,no,,556.26,research & development,4,,1,451,13,3,male,69.53,3,2,healthcare representative,2,single,4492.84,11681.39,6,y,no,14,3.0,4,parttime,0,19.0,3,3.0,10,,0,9,4492.84,1977,53914.11,healthcare representative  -  research & development,,yes
35,no,,556.26,,4,life sciences,1,452,27,4,male,69.53,3,2,manufacturing director,3,married,4492.84,11681.39,2,y,no,16,3.0,2,parttime,1,17.0,3,3.0,7,,0,7,4492.84,1988,53914.11,,,yes
30,no,travel_frequently,512.57,,4,,1,453,2,4,female,64.07,2,1,research scientist,1,,4140.0,10764.0,0,y,no,16,3.0,4,parttime,0,10.0,2,3.0,9,,0,7,4140.0,1993,49680.0,,,no
30,no,,1032.49,,2,marketing,1,454,15,3,male,129.06,2,3,sales executive,1,,8339.32,21682.23,2,y,no,11,3.0,1,parttime,1,11.359610274579271,2,3.0,7,,1,7,8339.32,1993,100071.84,,,yes
33,no,non-travel,531.04,,3,marketing,1,455,2,4,female,66.38,3,2,sales executive,2,,4289.17,11151.83,8,y,no,15,3.0,4,parttime,0,13.0,2,2.0,11,,1,7,4289.17,1990,51470.0,,,yes
32,no,,280.43,,4,,1,456,5,2,male,35.05,3,1,research scientist,2,single,2265.0,5889.0,2,y,no,14,3.0,2,parttime,0,12.0,3,3.0,7,,0,7,2265.0,1991,27180.0,,,yes
43,no,travel_rarely,365.13,,3,life sciences,1,457,2,2,male,45.64,3,1,human resources,4,,2949.17,7667.83,0,y,no,13,3.0,2,parttime,0,11.359610274579271,5,3.0,9,,1,8,2949.17,1980,,,,no
31,no,travel_rarely,564.16,,4,marketing,1,458,29,1,female,70.52,2,2,sales executive,4,,4556.67,11847.33,1,y,no,14,3.0,1,fulltime,2,11.359610274579271,3,3.0,12,,5,7,4556.67,1992,54680.0,,,yes
35,yes,,599.75,,3,,1,459,27,3,male,74.97,3,2,sales executive,4,,4844.17,12594.83,1,y,no,18,3.0,4,parttime,0,11.359610274579271,2,3.0,10,,7,7,4844.17,1988,,,,no
35,no,non-travel,556.26,research & development,2,medical,1,460,2,2,male,69.53,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,y,no,14,3.0,3,parttime,1,15.0,6,3.0,7,,1,7,4492.84,1988,53914.11,manufacturing director  -  research & development,,no
30,no,,997.39,,3,medical,1,461,10,1,female,124.67,3,3,manufacturing director,3,single,8055.83,20945.17,9,y,no,14,3.0,2,parttime,0,9.0,3,3.0,7,,0,2,8055.83,1993,96670.0,,,no
46,yes,travel_rarely,556.26,,2,medical,1,462,19,4,female,69.53,3,2,healthcare representative,2,married,4492.84,11681.39,4,y,no,22,4.0,4,parttime,1,13.0,2,4.0,9,7.0,3,7,4492.84,1977,,,,no
45,no,non-travel,531.76,,4,,1,463,2,3,female,66.47,3,2,sales executive,3,married,4295.0,11167.0,4,y,no,22,4.0,2,parttime,2,10.0,3,4.0,8,,5,7,,1978,51540.0,,,no
43,no,travel_frequently,585.52,,4,life sciences,1,464,2,1,male,73.19,3,2,sales executive,4,married,4729.17,12295.83,1,y,no,20,4.0,3,fulltime,1,7.0,5,3.0,7,,7,7,4729.17,1980,56750.0,,,no
46,yes,,754.62,,3,life sciences,1,465,10,3,female,94.33,3,3,sales executive,2,,6095.0,15847.0,5,y,no,21,4.0,3,parttime,3,14.0,2,3.0,8,,0,7,6095.0,1977,73140.0,,,yes
40,no,travel_rarely,1582.77,research & development,4,,1,466,1,1,male,197.85,3,4,manager,1,,12783.92,33238.2,2,y,no,11,3.0,1,parttime,1,22.0,3,3.0,19,,11,16,12783.92,1983,,manager  -  research & development,,yes
27,no,travel_rarely,556.26,sales,2,,1,467,2,1,female,69.53,4,2,sales executive,3,single,4492.84,11681.39,0,y,no,14,3.0,2,parttime,0,9.0,5,2.0,8,,0,7,4492.84,1996,53914.11,sales executive  -  sales,,no
42,no,,1032.49,,3,medical,1,468,6,3,male,129.06,3,3,research director,1,married,8339.32,21682.23,9,y,no,13,3.0,2,parttime,1,18.0,3,4.0,13,,5,7,8339.32,1981,,,,yes
26,no,travel_frequently,290.04,,3,other,1,469,6,3,male,36.25,4,1,laboratory technician,4,married,2342.59,6090.75,0,y,no,18,3.0,1,parttime,1,8.0,3,3.0,7,,7,7,2342.59,1997,28111.13,,,yes
28,no,travel_frequently,556.26,,2,life sciences,1,470,1,3,male,69.53,2,2,sales executive,4,married,4492.84,11681.39,1,y,no,12,3.0,3,parttime,1,7.0,2,3.0,7,,0,7,,1995,53914.11,,,yes
47,no,,556.26,,4,,1,471,14,3,male,69.53,3,2,research scientist,2,married,4492.84,11681.39,8,y,no,18,3.0,3,parttime,1,11.359610274579271,4,4.0,8,,1,7,4492.84,1976,53914.11,,,no
34,no,travel_rarely,1032.49,,4,medical,1,472,13,4,male,129.06,3,3,sales executive,3,divorced,8339.32,21682.23,1,y,no,18,3.0,3,parttime,1,9.0,2,2.0,8,,1,1,8339.32,1989,100071.84,,,yes
26,no,,290.04,research & development,3,medical,1,473,1,3,male,36.25,3,1,laboratory technician,1,single,2342.59,6090.75,0,y,no,13,3.0,4,parttime,0,8.0,6,3.0,7,,7,6,2342.59,1997,28111.13,laboratory technician  -  research & development,,yes
27,no,travel_rarely,556.26,,3,,1,474,9,4,male,69.53,3,2,sales executive,4,,4492.84,11681.39,1,y,no,14,3.0,1,parttime,0,11.359610274579271,5,3.0,7,,0,7,,1996,53914.11,,,no
31,yes,travel_frequently,556.26,sales,4,marketing,1,475,26,1,male,69.53,3,2,sales executive,4,,4492.84,11681.39,1,y,yes,11,3.0,3,parttime,0,10.0,4,3.0,10,,0,8,4492.84,1992,53914.11,sales executive  -  sales,,yes
33,no,travel_frequently,556.26,,2,life sciences,1,476,7,4,male,69.53,3,2,healthcare representative,3,divorced,4492.84,11681.39,1,y,no,20,,3,parttime,3,9.0,2,3.0,9,,2,8,4492.84,1990,,,,yes
31,no,,1032.49,,3,,1,477,10,3,female,129.06,3,3,research director,3,married,8339.32,21682.23,4,y,no,20,4.0,3,parttime,1,13.0,2,4.0,11,,4,8,8339.32,1992,100071.84,,,yes
35,no,,525.98,,4,medical,1,478,9,2,male,65.75,3,2,research scientist,3,,4248.33,11045.67,1,y,no,19,3.0,2,parttime,0,10.0,5,3.0,10,,0,8,,1988,50980.0,,,yes
33,no,travel_rarely,556.26,,2,,1,479,15,2,female,69.53,3,2,healthcare representative,4,married,4492.84,11681.39,0,y,yes,13,,1,parttime,1,11.359610274579271,6,3.0,9,,8,1,4492.84,1990,53914.11,,,yes
39,no,travel_rarely,556.26,,1,life sciences,1,480,24,1,male,69.53,3,2,research scientist,4,single,4492.84,11681.39,7,y,no,13,,1,parttime,0,11.359610274579271,2,3.0,7,,1,7,4492.84,1984,,,,no
36,no,travel_rarely,1032.49,,3,,1,481,46,4,female,129.06,2,3,sales executive,4,married,8339.32,21682.23,0,y,no,19,3.0,3,parttime,2,10.0,2,3.0,9,,3,4,,1987,100071.84,,,yes
41,no,travel_rarely,1400.08,,4,life sciences,1,482,28,1,female,175.01,2,4,manufacturing director,2,married,11308.33,29401.67,0,y,no,23,,3,fulltime,1,21.0,3,3.0,20,,0,10,11308.33,1982,135700.0,,,yes
34,no,,692.51,sales,3,marketing,1,483,28,4,female,86.56,2,2,sales executive,3,married,5593.33,14542.67,1,y,no,21,4.0,4,fulltime,2,8.0,2,3.0,8,,1,7,,1989,67120.0,sales executive  -  sales,,no
38,no,travel_rarely,556.26,,2,,1,484,10,1,female,69.53,3,2,sales executive,4,married,4492.84,11681.39,1,y,no,11,3.0,3,parttime,1,10.0,1,3.0,10,,1,9,4492.84,1985,,,,yes
39,no,travel_rarely,1030.82,,1,,1,485,6,4,male,128.85,2,3,healthcare representative,1,,8325.83,21647.17,4,y,no,15,3.0,1,parttime,1,11.359610274579271,5,3.0,7,,1,7,8325.83,1984,99910.0,,,yes
34,no,travel_rarely,1032.49,,4,,1,486,7,1,female,129.06,3,3,research director,2,single,8339.32,21682.23,0,y,no,11,,3,parttime,0,11.359610274579271,4,3.0,12,6.0,2,11,,1989,100071.84,,,no
44,no,travel_rarely,1057.33,,4,medical,1,487,7,1,female,132.17,2,3,healthcare representative,4,married,8540.0,22204.0,3,y,no,14,,4,fulltime,1,24.0,4,3.0,22,,5,17,8540.0,1979,102480.0,,,yes
46,no,,556.26,,4,,1,488,5,1,male,69.53,3,2,sales executive,4,single,4492.84,11681.39,4,y,no,21,,3,parttime,0,14.0,4,3.0,9,,0,8,4492.84,1977,53914.11,,,yes
41,no,travel_frequently,1582.77,research & development,3,life sciences,1,489,10,4,male,197.85,2,4,manager,1,divorced,12783.92,33238.2,4,y,no,13,3.0,2,fulltime,1,11.359610274579271,2,2.0,7,,7,7,,1982,153407.07,manager  -  research & development,,no
39,no,,1128.52,research & development,4,,1,490,2,3,female,141.07,3,3,healthcare representative,3,single,9115.0,23699.0,0,y,no,25,4.0,4,parttime,0,20.0,1,3.0,19,,11,8,9115.0,1984,,healthcare representative  -  research & development,,no
42,no,travel_rarely,267.53,,3,medical,1,491,2,4,female,33.44,2,1,laboratory technician,1,divorced,2160.83,5618.17,0,y,yes,11,3.0,3,parttime,1,10.0,4,3.0,9,,7,8,2160.83,1981,25930.0,,,yes
33,no,travel_frequently,1225.51,research & development,4,,1,492,5,4,female,153.19,3,3,manager,2,married,9898.33,25735.67,6,y,no,11,,2,parttime,2,12.0,2,3.0,10,,8,8,9898.33,1990,,manager  -  research & development,,yes
35,no,travel_rarely,835.2,,4,technical degree,1,493,5,3,male,104.4,3,3,manufacturing director,2,single,6745.83,17539.17,0,y,no,13,3.0,4,parttime,0,17.0,5,3.0,16,,0,13,6745.83,1988,80950.0,,,yes
33,yes,travel_rarely,1032.49,,1,medical,1,494,15,2,male,129.06,3,3,manager,3,married,8339.32,21682.23,7,y,no,12,3.0,4,parttime,0,15.0,2,4.0,7,,7,7,,1990,100071.84,,,yes
40,no,travel_rarely,1582.77,,3,life sciences,1,495,6,2,female,197.85,3,4,manufacturing director,3,single,12783.92,33238.2,7,y,no,15,3.0,3,fulltime,0,22.0,3,3.0,20,,5,13,,1983,153407.07,,,no
41,no,travel_rarely,1973.98,,4,human resources,1,496,10,2,male,246.75,2,5,manager,4,divorced,15943.72,41453.67,3,y,no,15,3.0,2,fulltime,3,23.0,2,2.0,21,,12,6,15943.72,1982,191324.62,,,no
27,no,,556.26,,3,,1,497,7,4,female,69.53,2,2,healthcare representative,1,,4492.84,11681.39,8,y,no,19,3.0,1,parttime,0,11.359610274579271,2,1.0,7,,0,7,,1996,53914.11,,,no
52,no,travel_rarely,1739.11,,4,marketing,1,498,3,3,male,217.39,2,4,manager,1,,14046.67,36521.33,1,y,no,11,3.0,1,fulltime,0,11.359610274579271,3,4.0,34,,1,16,14046.67,1971,168560.0,,,yes
51,no,travel_rarely,1582.77,,4,marketing,1,499,26,1,female,197.85,3,4,manager,3,married,12783.92,33238.2,2,y,no,14,3.0,3,fulltime,1,11.359610274579271,2,2.0,20,,4,17,12783.92,1972,153407.07,,,no
47,no,travel_rarely,468.1,,2,marketing,1,500,2,3,female,58.51,3,2,sales executive,4,,3780.83,9830.17,0,y,no,22,4.0,1,parttime,1,8.0,2,3.0,7,,7,7,3780.83,1976,45370.0,,,yes
50,no,non-travel,1849.3,research & development,4,,1,501,2,1,male,231.16,3,4,manager,1,divorced,14936.67,38835.33,1,y,no,11,3.0,4,fulltime,1,31.0,3,3.0,31,,14,7,,1973,179240.0,manager  -  research & development,,no
35,no,travel_rarely,414.14,research & development,1,life sciences,1,502,21,4,female,51.77,3,2,healthcare representative,4,married,3345.0,8697.0,1,y,no,25,4.0,4,parttime,1,10.0,2,1.0,10,,0,7,3345.0,1988,40140.0,healthcare representative  -  research & development,,yes
39,no,travel_rarely,1314.65,,1,,1,503,1,4,female,164.33,2,4,manufacturing director,4,married,10618.33,27607.67,1,y,no,16,3.0,3,fulltime,1,11.359610274579271,3,3.0,21,,11,8,10618.33,1984,127420.0,,,yes
39,no,travel_frequently,1032.49,,3,medical,1,504,22,4,female,129.06,3,3,manufacturing director,1,single,8339.32,21682.23,1,y,no,13,3.0,3,parttime,0,11.359610274579271,2,3.0,21,,2,8,8339.32,1984,100071.84,,,no
41,no,,348.32,,2,,1,505,7,2,female,43.54,4,1,research scientist,3,,2813.33,7314.67,1,y,no,13,3.0,3,fulltime,0,11.359610274579271,3,3.0,10,,0,8,,1982,33760.0,,,no
44,yes,,1081.48,human resources,2,medical,1,506,1,2,male,135.18,2,3,human resources,1,married,8735.0,22711.0,9,y,no,14,,4,fulltime,1,24.0,1,3.0,20,,3,6,8735.0,1979,104820.0,human resources  -  human resources,,yes
42,no,,1582.77,,2,medical,1,507,2,4,male,197.85,3,4,manager,1,,12783.92,33238.2,0,y,no,17,3.0,4,parttime,1,23.0,3,3.0,22,,13,7,12783.92,1981,,,,no
